,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.23689090677694474,0.5004072035437973,0.7036630241953693,0.23689090677694474,0.5004072035437973,0.703470248324455,0.37656529488359053,0.28235060087861974,0.25888460263792534,0.25888460263792534,0.9574807523195425,0.053114177647091185,0.4665201905518702,0.6081754034250382,0.8914673721315867
1,0.0,0.2506424730452232,0.45340716840970036,0.5932156807979747,0.2506424730452232,0.45340716840970036,0.5929787083422671,0.3009991761722604,0.21176628389026175,0.32360644964593793,0.32360644964593793,0.8942800524319576,0.06016001200352007,0.48210080084452855,0.5356493909738025,0.5911910106191154
2,0.0,0.3752690678393796,0.7558493732786065,0.9704346062620715,0.3752690678393796,0.7558493732786065,0.9698652757859986,0.2675537936676769,0.15379249881953747,0.33698384256553787,0.33698384256553787,0.8942663648059577,0.1331470755273343,0.5937469218399121,0.40753401894587304,0.8613502762988059
3,0.0,0.17435684372679391,0.28822741562895116,0.3883112153026098,0.17435684372679391,0.28822741562895116,0.3882072747333392,0.33629612817726257,0.28712088777226275,0.2724600381605697,0.2724600381605697,0.8957267137157896,0.029225806101492235,0.3981851474164165,0.6776522871430357,0.5607711525462424
4,0.0,0.2805204240633782,0.4160068225742338,0.5149942344825887,0.2805204240633782,0.4160068225742338,0.5146726817124682,0.2164391554103266,0.14569504089609697,0.3633346544204503,0.3633346544204503,0.903579778756199,0.07564992259420862,0.5120562056205034,0.5027983585974136,0.5127952413697576
5,0.0,0.31682867477620213,0.5608338728830237,0.6562028745286489,0.31682867477620213,0.5608338728830237,0.655792871717483,0.25248445586175966,0.14560768011675446,0.28441883490144115,0.28441883490144115,0.9197218519218657,0.09459012875423989,0.5429700617842964,0.47700764594442113,1.0
6,0.0,0.5052161724960856,0.8496072132550313,0.8776208611357424,0.5052161724960856,0.8496072132550313,0.8764937576857902,0.17160266726712375,0.0749238179486867,0.4244808362019948,0.4244808362019948,0.89596245246901,0.2421557109002473,0.6937151985301484,0.3274709444328757,0.7396154669824331
7,0.0,0.42293377248130337,0.668680091352238,0.7748765424189423,0.42293377248130337,0.668680091352238,0.7741037144045482,0.17831185495625784,0.09532383553972315,0.4602076360254442,0.4602076360254442,0.8925232939397818,0.17199802164199043,0.6347159501636961,0.3703540776369676,0.4843904179751575
8,0.0,0.5502169349843621,0.8921336983262027,0.9083404020262726,0.5502169349843621,0.8921336983262027,0.9069893849629879,0.1528572154282713,0.06491608399016809,0.4637735582475949,0.4637735582475949,0.8921626404856521,0.28798475397869755,0.7255897214734284,0.3041690523157008,0.6709914926726916
9,0.0,0.3280893219097142,0.5105391935115317,0.6237472791004088,0.3280893219097142,0.5105391935115317,0.6232989519060078,0.2079041868839438,0.12865991036585053,0.39010547737961937,0.39010547737961937,0.9163161136343336,0.10331528908369371,0.5556611276044839,0.4604885128297004,0.5284527238255352
10,0.0,0.14235019995048653,0.2704204371007017,0.4041697745494775,0.14235019995048653,0.2704204371007017,0.40411621178892504,0.4474975659174908,0.4496953851986271,0.25048892901245245,0.25048892901245245,0.9170328720421715,0.019551301211708828,0.3576208474526696,0.7895087955791558,0.5266791705989304
