,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.5017188218212103,0.5219126425005264,0.2553371633270386,0.5017188218212103,0.5219126425005264,0.23724457788344064,0.6976790377424132,0.12509790040461657,1.0,1.0,1.0,0.2645819839670822,0.7095164251351657,0.243069181821835,0.12219355379895473
1,0.0,0.30350058086703663,0.7478737519290115,0.08554052613080369,0.30350058086703663,0.7478737519290115,0.07325298190642134,0.6601339633219794,0.08732060336467448,0.9066688283066909,0.9066688283066909,0.8308141203482254,0.09982535163420535,0.5501987396930212,0.30267295184257526,0.09473276130776505
2,0.0,0.2958243677750739,0.5457512660848587,0.10864149021573552,0.2958243677750739,0.5457512660848587,0.11621424933159182,0.353764804332776,0.22261447709713228,0.9083694990131715,0.9083694990131715,0.9410536050256705,0.09515090256098346,0.5433177393027293,0.4308551644719997,0.09239214401825648
3,0.0,0.4023565613648641,0.5044976952350255,0.19012602966196476,0.4023565613648641,0.5044976952350255,0.1966390040731685,0.5588194302694263,0.1941584484371932,0.9049905373067988,0.9049905373067988,0.9210752893906056,0.17064234172863224,0.6330131912479634,0.2702270690399442,0.1195849575781885
4,0.0,0.48144022085563903,0.36810245312204315,0.2039851166074993,0.48144022085563903,0.36810245312204315,0.1654119437881322,0.5702853108248851,0.0668549562807052,0.9086541741814265,0.9086541741814265,1.0,0.24105925795145708,0.6925665933360383,0.2633106770393173,0.13640773035210302
5,0.0,0.19773665318597988,0.7477705286875134,0.07150638521669492,0.19773665318597988,0.7477705286875134,0.09098147098273442,0.3441669903589796,0.47515309980904574,0.9610326486946793,0.9610326486946793,0.9946426863101503,0.04578637772977896,0.44797687370451855,0.7093450542914007,0.05680520842701613
6,0.0,0.23556944688291065,0.6527433183650388,0.07135128826948108,0.23556944688291065,0.6527433183650388,0.07783794528168554,0.30444920471843284,0.24121378436214913,0.9059565863358451,0.9059565863358451,0.8455467329953124,0.06206782009589257,0.48552616942991406,0.4360248366960432,0.07571251678331499
7,0.0,0.19089731460509782,0.7539680707733822,0.05016011198344416,0.19089731460509782,0.7539680707733822,0.05670967279592752,0.32538108048459424,0.2796934820336937,0.9075199042086834,0.9075199042086834,0.7581396090436557,0.04213478143603075,0.43820613221673677,0.42922714751269464,0.06147208386528612
8,0.0,0.28635848832019495,0.5587441130567046,0.09018281660918204,0.28635848832019495,0.5587441130567046,0.0890987317322906,0.3407038465394161,0.16125414476426086,0.902922859094761,0.902922859094761,0.7829809624031379,0.08937840154451457,0.5344612674713889,0.27681792547065753,0.09074090478235079
9,0.0,0.8988789176830257,0.0,0.5857417868264283,0.8988789176830257,0.0,0.36386073588614976,0.7375659518262171,0.0,0.8446241544314549,0.8446241544314549,1.0,0.8085239834659558,0.9468448616085874,0.033641127831500306,0.23244668172948618
10,0.0,0.1654778375536461,0.7537057698889509,0.036123369966745845,0.1654778375536461,0.7537057698889509,0.03992122431356559,0.16107955225580384,0.25442812888919947,0.9090770716383599,0.9090770716383599,0.7998182339998087,0.03251912902153817,0.4090233756105811,0.557086838322271,0.0526323986141473
