,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.19208336318227928,0.8498482234829786,0.03290366494027442,0.19208336318227928,0.8498482234829786,0.030660088776837045,0.7376582546723646,0.04304245817709837,0.9311388832374131,0.9311388832374131,0.5501993184594612,0.04817381305890183,0.450072149372249,0.1559205204819133,0.1259795602713176
1,0.0,0.12573908440064668,0.8749952621280719,0.013822019358046245,0.12573908440064668,0.8749952621280719,0.01267473943881903,0.6089657891356577,0.0340978762268872,0.8810574234963237,0.8810574234963237,0.3828361087893011,0.02310094334508394,0.36871510226942766,0.04350376051566707,0.09137277039385999
2,0.0,0.2119877594342842,0.6911938045415444,0.05619234805554627,0.2119877594342842,0.6911938045415444,0.06196240010833596,0.5121701328576542,0.19159236252817052,0.8843266262031333,0.8843266262031333,0.7314344499453481,0.055518726586139995,0.467576940017388,0.37385427589469256,0.15117063644685905
3,0.0,0.11511316477186252,0.916719182008218,0.013594254834746806,0.11511316477186252,0.916719182008218,0.013681533655010854,0.7256832159287914,0.09590825516772872,0.8823870718373946,0.8823870718373946,0.39902269658586764,0.020106693829189427,0.35495673656461174,0.09824218782091898,0.08254877902152269
4,0.0,0.2307310454327256,0.6679963371447766,0.04896195113754067,0.2307310454327256,0.6679963371447766,0.04654923193396839,0.5350147095099471,0.05513890203139077,0.8798122632155068,0.8798122632155068,0.6144795216356973,0.0642425149913629,0.48623976497511484,0.18128082098590137,0.16420751682737286
5,0.0,0.11696125265024483,0.8558234074263549,0.016284720815145433,0.11696125265024483,0.8558234074263549,0.017561051396401118,0.4900253362055177,0.16355705936523962,0.9883387316576413,0.9883387316576413,0.5885198996978075,0.02275244155237066,0.36718515935993584,0.3977158925183353,0.06442878382426842
6,0.0,0.21204227859617658,0.8400120935126392,0.04595745716226412,0.21204227859617658,0.8400120935126392,0.0463282948009899,0.7555825405142587,0.0972331734406297,0.8763997284987587,0.8763997284987587,0.5278242139780107,0.055302579909091536,0.4670874033372286,0.09631613786399507,0.15355467157058214
7,0.0,0.16035069911489325,0.8091640452776808,0.026376083269038942,0.16035069911489325,0.8091640452776808,0.02660202233367255,0.5601238227873194,0.09764335708362287,0.8796472385472196,0.8796472385472196,0.5964444158683212,0.03436445932293352,0.4108191418745426,0.3025119486427743,0.11773353967118658
8,0.0,0.17650479505290556,0.8402717134286163,0.04225541433578057,0.17650479505290556,0.8402717134286163,0.047965316787148826,0.6837351498055233,0.23445980508755337,0.8825142997737652,0.8825142997737652,0.712772455474828,0.04047603548850952,0.4294265615049988,0.43443801161118634,0.12831705831224696
9,0.0,0.2731150880972586,0.7405290590916948,0.05859082665593165,0.2731150880972586,0.7405290590916948,0.049986901440889395,0.7165709138893952,0.0,0.8815658483574029,0.8815658483574029,0.6279978139265736,0.08677101409335172,0.5268943648160496,0.1340817126187358,0.18862138087306493
10,0.0,0.1132731438196434,0.8607188997617589,0.015171768287778024,0.1132731438196434,0.8607188997617589,0.01631184088077783,0.48620902513942843,0.16005720541832308,0.8805880605489451,0.8805880605489451,0.5666591654343214,0.019572572692656397,0.35234322312033894,0.4009951062531989,0.08140991318358617
11,0.0,0.2777117735138095,0.5698854841859292,0.08961649350676255,0.2777117735138095,0.5698854841859292,0.09600800337227537,0.5368476527717874,0.15596361713668605,0.8818565980515986,0.8818565980515986,0.8408345656786472,0.08942134551582051,0.5311340917832557,0.38608422929850206,0.19112096257120462
12,0.0,0.17658551254040747,0.8297174474155413,0.03343829818019042,0.17658551254040747,0.8297174474155413,0.03449236349375269,0.6612707126709652,0.1172621624906589,0.8845390575905256,0.8845390575905256,0.6325789236803189,0.040560282513701376,0.4296678551832577,0.31528379223871617,0.12783528061169083
13,0.0,0.19872289560798462,0.7335989033537799,0.03605707368905471,0.19872289560798462,0.7335989033537799,0.03410382273579332,0.5405827479819205,0.05193407867589678,0.8851701208738255,0.8851701208738255,0.5526586510641034,0.049661547368667784,0.4537719493118324,0.15290169940576115,0.14242143057429021
14,0.0,0.19585917749594692,0.8153912914824795,0.03404282184199525,0.19585917749594692,0.8153912914824795,0.03162572937881758,0.6813482597830708,0.04130621068406562,0.9073539243358356,0.9073539243358356,0.6246704815791165,0.04907829153662822,0.45233150673077593,0.2569351923734259,0.13449274803769226
15,0.0,0.2242270307805826,0.7177726473290384,0.058808740572746106,0.2242270307805826,0.7177726473290384,0.06313948007008247,0.5901955377573368,0.15843199272829755,0.9999999999999998,0.9999999999999998,0.7943965794380505,0.06524794436179618,0.4882659719077613,0.41406762072349923,0.12792751536043465
