,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.0025965768892056364,-0.00014427485290017562,6.18780457095145e-05,0.0025965768892056364,-0.00014427485290017562,4.1651411084844033e-05,-1.0904075732667804,6.1777075412300775,0.04016629872507815,0.3028106689453125,1.7723329094046288e-05,0.06488380724401005,4.666968259222603,1.6153792931759312
1,0.0,0.0018490477938893865,-0.00010015732230018991,3.554174613988886e-05,0.0018490477938893865,-0.00010015732230018991,2.5284812907627236e-05,-1.2596807708729445,7.395430681394428,0.04012319920652052,0.2727813720703125,1.1964120015271099e-05,0.05881257440765126,4.63814711084684,1.465799726111907
2,0.0,0.0032100559490938012,-0.0001677418333056619,0.00010762615609739696,0.0032100559490938012,-0.0001677418333056619,7.671277850845945e-05,-0.9223005813008398,7.444619561976765,0.040075147162341306,0.363739013671875,2.3194562697296996e-05,0.06939793490570965,5.2413521261992,1.731695073372632
3,0.0,0.00265947989780953,-0.00012099165729991646,7.85857947740457e-05,0.00265947989780953,-0.00012099165729991646,5.736729479348673e-05,-0.8821863986105839,8.110935482628138,0.04002159882560956,0.34344482421875,1.8157895923448913e-05,0.06527793095960964,5.26127006738701,1.6310675454034764
4,0.0,0.002813057091694601,-0.00018427643421658013,8.38163071788543e-05,0.002813057091694601,-0.00018427643421658013,6.007643657545444e-05,-1.2350995981862132,7.591840441647232,0.04014919156610235,0.342254638671875,1.9580754874905096e-05,0.06652078378301164,5.145078262882426,1.656839930973221
5,0.0,0.002375379952626763,-0.00013871078001016177,6.263629225801357e-05,0.002375379952626763,-0.00013871078001016177,4.57090024999902e-05,-1.1981483213104416,8.100942883368186,0.041181364511983364,0.30950927734375,1.6575359399108045e-05,0.0638066198422672,4.850739282363973,1.549405188448773
6,0.0,0.004002596143571273,-0.0002416824903513994,0.00016466060135313364,0.004002596143571273,-0.0002416824903513994,0.00011659827368753876,-0.9544046100938437,7.27794174881411,0.03998423446221631,0.410491943359375,3.137495545255162e-05,0.07484206804398685,5.484775529159843,1.8717894452802384
7,0.0,0.0031261775464451755,-0.00018554084571249747,0.00011817411179966581,0.0031261775464451755,-0.00018554084571249747,8.885515364397188e-05,-1.0614977369541947,9.091914505159416,0.04000483041427103,0.4606781005859375,2.2340407273696874e-05,0.06875001093032466,6.700771306826642,1.718542741423528
8,0.0,0.003301682126779581,-0.00019745159623254103,0.000123775908960396,0.003301682126779581,-0.00019745159623254103,9.107259436150879e-05,-1.040777178884244,8.354437048219665,0.03995045869008531,0.4408416748046875,2.398767370059396e-05,0.06998372150956103,6.299203090313804,1.7517626531514447
9,0.0,0.004234376261230891,-0.00020181820284574634,0.00014348139368919552,0.004234376261230891,-0.00020181820284574634,8.969156672416843e-05,-0.7324469336125492,5.002334369795454,0.04002626154021148,0.3581695556640625,3.4064473975049175e-05,0.07639684466073389,4.688276816334967,1.9086680024809093
10,0.0,0.00258033926770074,-0.0001568326650314458,7.796990324953726e-05,0.00258033926770074,-0.0001568326650314458,5.799545104022208e-05,-1.1965236995156945,8.710444286403355,0.04213371833945565,0.39959716796875,1.897115979502626e-05,0.0659968899934635,6.054787854523556,1.5663675695971377
11,0.0,0.004193661261896309,-0.0002457630485968899,0.0002028956822232303,0.004193661261896309,-0.0002457630485968899,0.00015013529788464108,-0.9049541245282791,8.536819799557334,0.04009348630183227,0.459930419921875,3.365332862647004e-05,0.07616527362080125,6.038584226870878,1.899691961118395
12,0.0,0.004121575855270315,-0.00023727530102148954,0.00015814760064684127,0.004121575855270315,-0.00023727530102148954,0.00010718543805459958,-0.8967215095336092,6.309707002362403,0.04015210947115634,0.3630523681640625,3.287609261385325e-05,0.07572164651045325,4.794565159302811,1.8858696967054405
13,0.0,0.0024727532871479914,-0.00013642240959906132,6.788813027831189e-05,0.0024727532871479914,-0.00013642240959906132,4.9544603821008295e-05,-1.109467370974981,8.102793746283469,0.040108963346427315,0.3317718505859375,1.6658497176443487e-05,0.06388647922583496,5.193146571955287,1.5928229975439048
14,0.0,0.0038544334880663603,-0.0002095135305374224,0.00014837353042336808,0.0038544334880663603,-0.0002095135305374224,0.00010380355788158585,-0.8755304226481485,6.987006181186782,0.04012771343761852,0.4499359130859375,2.9862584041585114e-05,0.07392338516192282,6.086516629350666,1.8422027778094596
15,0.0,0.003217296029542904,-0.00017392398785355716,8.242949767919787e-05,0.003217296029542904,-0.00017392398785355716,5.137651645406027e-05,-0.9530659418683521,4.963438075227762,0.04006601455826407,0.3428955078125,2.325729282690537e-05,0.06944480939656997,4.937669363513818,1.7332597255357953
16,0.0,0.00324076530244401,-0.00021084017221366583,9.802447687536756e-05,0.00324076530244401,-0.00021084017221366583,6.651679763879251e-05,-1.1428309455727033,6.333389121364849,0.040139196590252384,0.3494873046875,2.3541131619899635e-05,0.0696557277282704,5.017351997970117,1.7353543081424299
17,0.0,0.0031044020178899465,-0.000191340096941371,8.750892685869094e-05,0.0031044020178899465,-0.000191340096941371,5.8596991192653426e-05,-1.1062137543705846,6.080221525411725,0.04021536884291586,0.3424072265625,2.2294242276921402e-05,0.06871446651951621,4.983044239530694,1.7086618498494912
18,0.0,0.005300390328526475,-0.00029212203984707195,0.00035586186159598766,0.005300390328526475,-0.00029212203984707195,0.00027157944869177664,-0.7570116189657461,9.66676579372852,0.04009533328434881,0.5242919921875,4.77208243179464e-05,0.0831145359110516,6.308066169660051,2.0729229339888118
19,0.0,0.003726239096459276,-0.00024822801964152075,0.00013699931350830637,0.003726239096459276,-0.00024822801964152075,9.534474009636145e-05,-1.091301432180151,6.866814298164455,0.04023442588015092,0.362823486328125,2.8569539430393698e-05,0.07310983601653497,4.962717824261931,1.817096539026363
20,0.0,0.0024283468298665948,-0.00011113384800182303,7.593361413021496e-05,0.0024283468298665948,-0.00011113384800182303,5.8243009151845546e-05,-0.9287103365631149,9.876939068459249,0.041227224650774184,0.3650665283203125,1.7040638964991316e-05,0.06424975394717085,5.681991072222429,1.5584302482501533
21,0.0,0.0038130482743203267,-0.00020930660102338016,0.00012935200058420516,0.0038130482743203267,-0.00020930660102338016,8.57339891573135e-05,-0.8889441366640827,5.896691734859068,0.040141555960270206,0.35260009765625,2.9424037131870293e-05,0.07365047718264853,4.787478793678743,1.8347688678421812
22,0.0,0.0032145176482121906,-0.00017031802418736108,0.00013199088078323003,0.0032145176482121906,-0.00017031802418736108,0.00010099150965122713,-0.934516316851083,9.773570169005746,0.04009640765844901,0.4332733154296875,2.3253994328938345e-05,0.0694423469888851,6.23932419074253,1.7318845014848203
