,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.0006055294625895054,0.00025562398097625955,0.00013650511997919467,0.0006055294625895054,0.00025562398097625955,0.00013540512218900285,17.155314161078476,369.28743874674257,0.003237738508278752,0.003237738508278752,0.5,3.794712932626847e-07,0.024819597362517726,20.14537112334845,7.665720162099296
1,0.0,0.0006693540865557842,0.00024517538779997424,0.00012781560720947095,0.0006693540865557842,0.00024517538779997424,0.00012647150252990415,14.157709345254913,282.28047514275505,0.004035210086820695,0.004035210086820695,0.49999999999999994,4.700981053686922e-07,0.02618467122192991,19.095141419276068,6.489047821190538
2,0.0,0.000894895665056753,0.0003823997975310102,0.00020555388510054334,0.000894895665056753,0.0003823997975310102,0.00020315137034653124,14.284302777902617,253.67341033882497,0.0039852327994565895,0.0039852327994565895,0.49999999999999994,8.29516101739262e-07,0.0301790945113106,16.567760169630294,7.572730635817738
3,0.0,0.0007763100188854663,0.00028787656604928807,0.0001409322576018807,0.0007763100188854663,0.00028787656604928807,0.00013912428586561484,13.309248283378528,230.85142827446862,0.004416626908875763,0.004416626908875763,0.49999999999999994,6.333240801542819e-07,0.028210221766899884,17.72407193858606,6.3872775194590075
4,0.0,0.0007077633455855819,0.00023050202676430886,0.00010118871705312638,0.0007077633455855819,0.00023050202676430886,9.96859301930629e-05,12.241725801863947,199.00213298814347,0.004269561827207135,0.004269561827207135,0.5,5.270651155475502e-07,0.026944248064882537,18.55683627897076,6.310775942670371
5,0.0,0.0007245107975505949,0.00033782493558765707,0.0002042476824850243,0.0007245107975505949,0.00033782493558765707,0.0002026729347977221,17.323052008746814,386.1055388719464,0.0032357318853617535,0.0032357318853617535,0.5,5.401967151955165e-07,0.027110528552290198,18.443019251196482,8.378484223287014
6,0.0,0.00080747422362338,0.00035378222815106854,0.00020059826183332967,0.00080747422362338,0.00035378222815106854,0.00019864221796788112,15.418531467618543,304.65914616234403,0.003898738633276959,0.003898738633276959,0.49999999999999994,6.767931462919782e-07,0.028682300928516643,17.432353186940027,7.356815530978197
7,0.0,0.0009613641740668849,0.0003703428247427649,0.00018502819625318165,0.0009613641740668849,0.0003703428247427649,0.00018225553302764373,12.424302994040733,197.1990662431986,0.005071825605937782,0.005071825605937782,0.5,9.74341908444561e-07,0.03141795010887775,15.914469221170332,6.194603787656961
8,0.0,0.0011891942110635713,0.0005817389358563308,0.00035152763693290797,0.0011891942110635713,0.0005817389358563308,0.00034728508831802663,14.185640597951235,245.57297028951598,0.004922963411506597,0.004922963411506597,0.49999999999999994,1.47241183054092e-06,0.03483431899455772,14.353660827361564,7.075884194698333
9,0.0,0.0008443198784837759,0.00031437972002691547,0.00015062287867810784,0.0008443198784837759,0.00031437972002691547,0.00014848425050649925,12.814273862526104,208.28901322498217,0.004612336259628239,0.004612336259628239,0.5000000000000001,7.492521492333297e-07,0.029420970824492815,16.994680528480473,6.378756701243675
10,0.0,0.0008511580349048036,0.0002924282617487796,0.00013125923192763486,0.0008511580349048036,0.0002924282617487796,0.00012908582192648583,11.77616922466817,178.17966493884052,0.004848174694990008,0.004848174694990008,0.49999999999999994,7.650350710431387e-07,0.02957469920012619,16.906342702476802,6.100171932890126
11,0.0,0.0011152867754944077,0.0004768529063865005,0.00026111967375336314,0.0011152867754944077,0.0004768529063865005,0.000257388079978585,12.802789502851004,206.92612501253936,0.0050941810004852504,0.0050941810004852504,0.5000000000000001,1.3024229299733186e-06,0.03378220619734762,14.80069114133988,6.631528442772188
12,0.0,0.0012114257691502447,0.0004774253249673253,0.0002437194141751507,0.0012114257691502447,0.0004774253249673253,0.00023931675699266693,11.322966982728948,163.07203609547557,0.006251471549602911,0.006251471549602911,0.49999999999999994,1.5637669209244704e-06,0.03536250366823228,14.13927036080232,5.656668735936019
13,0.0,0.0009340442799483027,0.0003296618242390855,0.00015714706170002742,0.0009340442799483027,0.0003296618242390855,0.00015452974554931498,11.54828410858041,177.12389713476404,0.005334921358455612,0.005334921358455612,0.5,9.264171567918256e-07,0.031024275428270798,16.11641184517,5.8153201038472115
14,0.0,0.0013222006708105195,0.0005069108871938013,0.0002521338048011162,0.0013222006708105195,0.0005069108871938013,0.00024688916095944084,10.543518372632393,141.22359977864994,0.006628914785279391,0.006628914785279391,0.5,1.866347193837147e-06,0.03696137419037628,13.5276355642152,5.57578055950503
15,0.0,0.0007836031255668291,0.00027511003254283736,0.00012808499578458217,0.0007836031255668291,0.00027511003254283736,0.00012624289420938787,12.541866938296518,205.59598218041475,0.0046824439412485415,0.0046824439412485415,0.5,6.488760142096986e-07,0.028381832337426076,17.61690344920643,6.06132880468789
