,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.019693669437258605,-0.0024878519344769087,0.0034273834931303915,0.019693669437258605,-0.0024878519344769087,0.0022638616454183505,-0.9001907867227052,5.837092745280273,0.04186714850592023,0.8569793701171875,0.00045995354443654465,0.14644632996861132,5.851832342270843,3.497881637386961
1,0.0,0.01787573760238077,-0.001642252972168131,0.0018944478503774786,0.01787573760238077,-0.001642252972168131,0.0009358218658899692,-0.6871382112041815,2.928634987054733,0.0394584352304972,0.570343017578125,0.00037763005133661736,0.13940123999886123,4.0913769316742385,3.5328628513661586
2,0.0,0.022572714600724898,-0.0034823900695625746,0.004387456487448991,0.022572714600724898,-0.0034823900695625746,0.0028588741541116544,-1.026837521626772,5.610834480606432,0.03931484164693041,0.840728759765625,0.000581695837755798,0.15530090590350112,5.413547041947239,3.950185207362436
3,0.0,0.03643485127482053,-0.004426408376171087,0.009624340156062856,0.03643485127482053,-0.004426408376171087,0.005641844993807982,-0.6364671266573759,4.249982559135306,0.039427904281849335,0.9916534423828125,0.0014431953413556276,0.19490872456326627,5.0877837541896564,4.943420861782721
4,0.0,0.05158500960669953,-0.006523035067653105,0.020685197943806667,0.05158500960669953,-0.006523035067653105,0.012702158295436817,-0.5567554021501963,4.773429240589061,0.03949744596838232,0.9999847412109375,0.0028243971733191466,0.23053211890043612,4.337724157399595,5.836633565749465
5,0.0,0.03678550304618217,-0.002317636272746759,0.012597899612113205,0.03678550304618217,-0.002317636272746759,0.00853837990903117,-0.32849610926813105,6.309894174832111,0.03924152895156679,0.9999847412109375,0.0014688363342654786,0.195768742756955,5.107989800253296,4.988815369517822
6,0.0,0.033319634527824396,-0.0040244208453975566,0.008826532588421183,0.033319634527824396,-0.0040244208453975566,0.005495938453217821,-0.6616876763504289,4.950412656223191,0.03937844074294847,0.980743408203125,0.0012159375517175853,0.18673589939583202,5.252034618818535,4.7420846501971
7,0.0,0.026245368782071697,-0.0014864924094893425,0.008710605049698984,0.026245368782071697,-0.0014864924094893425,0.0066441469021781534,-0.34960986328276955,9.645702590419162,0.039332709585582555,0.9999847412109375,0.000772419211185504,0.16671062001388953,5.998326568083207,4.238472807248384
8,0.0,0.026794094833204978,-0.003068042459887683,0.005716380745565943,0.026794094833204978,-0.003068042459887683,0.003562610191773598,-0.699524179044745,4.962381232532747,0.039323063695629205,0.785125732421875,0.0008031781685257067,0.16834606669481617,4.663760477666397,4.281102510167029
9,0.0,0.03575031980940045,-0.004068190849914449,0.01212137610346343,0.03575031980940045,-0.004068190849914449,0.008287120004040199,-0.6018405169842262,6.484011335565292,0.040448947035315756,0.9999847412109375,0.0013977456809513946,0.193355726901652,5.1717358323685305,4.780241293619687
10,0.0,0.02041331836651365,-0.0016391163402235444,0.003926874593109973,0.02041331836651365,-0.0016391163402235444,0.0026767638929120425,-0.5620039479884051,6.423664462246974,0.042453713442780976,0.79486083984375,0.0004935344896200731,0.14904910651055717,5.332878931330258,3.510861463543
