,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.007191810920416643,-0.0003371998878550024,0.00043342133528590616,0.007191810920416643,-0.0003371998878550024,0.0002782549023408339,-0.5528789182470326,5.379802133609672,0.0420156993733286,0.5626220703125,8.023017630069074e-05,0.09464211490793392,5.944732647403413,2.252541700353377
1,0.0,0.00714856939361355,-0.00028553333699608255,0.0004461594595610907,0.00714856939361355,-0.00028553333699608255,0.0002928533264351655,-0.4724198254819116,5.730755589431311,0.039333500484768434,0.6217498779296875,7.561508812419552e-05,0.09325070323594793,6.667508730272013,2.3707705158878114
2,0.0,0.006408450085466345,-0.0004486836824047965,0.0003765382999264676,0.006408450085466345,-0.0004486836824047965,0.00025333360243272676,-0.8746026049280554,6.16860251888359,0.03933291976961128,0.5029144287109375,6.32904363089128e-05,0.08919377031535904,5.6384479199926405,2.267662071308278
3,0.0,0.0076528236644659645,-0.00038534297065638556,0.0005619522103698591,0.0076528236644659645,-0.00038534297065638556,0.0003862550802516283,-0.5755921752206907,6.5952428475930365,0.039394895937128735,0.6348419189453125,8.472800228533237e-05,0.09594155247004901,6.6169652522925055,2.435380274215331
4,0.0,0.01016032907917448,-0.0004646076324845822,0.0005790492272274524,0.01016032907917448,-0.0004646076324845822,0.00026935236623609683,-0.45365393098107537,2.6091872423945732,0.03972817524162294,0.4912567138671875,0.0001377960678632234,0.10834508289351935,4.534185592436996,2.727159811256746
5,0.0,0.009796387903254964,-0.00033042649792443924,0.0009389127288875092,0.009796387903254964,-0.00033042649792443924,0.0006510050810343887,-0.3407814193565353,6.783478166233081,0.04041323480710227,0.651763916015625,0.00013063615507229355,0.10690938897416329,6.096414190274124,2.6454053847571464
6,0.0,0.011350585305991265,-0.0002995210124245461,0.0010316730340995145,0.011350585305991265,-0.0002995210124245461,0.00064516567373376,-0.24768511598690876,5.007658895214069,0.03940490063422608,0.584381103515625,0.00016649596379849217,0.11359283208012949,5.144524463510135,2.8827082482594992
7,0.0,0.009881089744396089,-0.0004090003926549276,0.000780841719439172,0.009881089744396089,-0.0004090003926549276,0.00048793391582874326,-0.4164055020500143,4.997482926173949,0.039258944756862126,0.6640625,0.00013047018204538608,0.10687541573167536,6.21342612287203,2.722320133502683
8,0.0,0.011721545128425435,-0.0005335321239906577,0.0012432048449704117,0.011721545128425435,-0.0005335321239906577,0.0008310209843772695,-0.42041991252828553,6.048424481114406,0.039243639031240195,0.6646728515625,0.00017587025557364372,0.1151590566687645,5.771780967903538,2.9344642727217845
9,0.0,0.010414532324867179,-0.00038571025484485024,0.000922207706260231,0.010414532324867179,-0.00038571025484485024,0.0005968202556231209,-0.36291216577004287,5.502550154788185,0.0402686974724763,0.7045745849609375,0.00014486771093710408,0.10970916242956646,6.422203664286253,2.7244278885492337
10,0.0,0.006210126869936245,-0.0002334436933896245,0.00030498188228255166,0.006210126869936245,-0.0002334436933896245,0.00018928485506043921,-0.47701434184776753,4.90811716442086,0.04029911609079838,0.43487548828125,6.137383771500653e-05,0.08851070911271636,4.913252787608402,2.1963436843947624
11,0.0,0.007526091119509721,-0.0002580966240351248,0.0003841111329510867,0.007526091119509721,-0.0002580966240351248,0.00021418499033359743,-0.39530118458587477,3.7813779628200583,0.0392429074914901,0.4640045166015625,8.219411314335e-05,0.09521605383492518,4.873175246329795,2.4263251609369916
12,0.0,0.008747638844893092,-0.00044398201114623334,0.0006285673313942277,0.008747638844893092,-0.00044398201114623334,0.0003990037753121801,-0.5426616205885085,5.214291616517389,0.039205010297085556,0.6237335205078125,0.00010577447150960334,0.10141337030829652,6.150407176210232,2.5867451516990276
13,0.0,0.00881775542341998,-0.0005408645725158423,0.0007512806242265247,0.00881775542341998,-0.0005408645725158423,0.0005180221921047674,-0.6532079508647386,6.662423999759643,0.0393893060873318,0.8079071044921875,0.00010752181959248763,0.10182962661947402,7.933910113519776,2.585209965204845
14,0.0,0.007191568089318335,-0.0003826784593638392,0.000355323658986951,0.007191568089318335,-0.0003826784593638392,0.00020016770423704572,-0.6274781707893178,3.870319471006341,0.03957630747963567,0.488739013671875,7.669997521031011e-05,0.09358339704798603,5.222497035678969,2.364631846873036
15,0.0,0.0034522218144018495,-0.00012805866030709157,9.226557630916559e-05,0.0034522218144018495,-0.00012805866030709157,5.65120699416696e-05,-0.6313365247932824,4.741806526118415,0.04382019006628566,0.319671630859375,2.8863013472777403e-05,0.07329686809030281,4.3613272870750075,1.6726734407000186
16,0.0,0.0026335085873152135,-9.020847654678428e-05,6.024823495369297e-05,0.0026335085873152135,-9.020847654678428e-05,3.944213251530406e-05,-0.6674907323518696,5.687100594467447,0.04045613886507374,0.302764892578125,1.823467430660671e-05,0.06534682669560431,4.633199619446725,1.6152511962039708
17,0.0,0.0017092595158242254,-1.605765395063817e-05,2.2451956000464825e-05,0.0017092595158242254,-1.605765395063817e-05,1.3687251723157829e-05,-0.22723231073631087,4.684899098739466,0.04043345035071955,0.2017364501953125,1.1183161468848001e-05,0.057828396338549186,3.4885361339483016,1.4302117636992628
18,0.0,0.0031265532261010327,-0.00010016130132200572,7.83971054043595e-05,0.0031265532261010327,-0.00010016130132200572,4.907110017743118e-05,-0.5729295450340836,5.0198893232521264,0.04038636248575247,0.3386688232421875,2.263486719379688e-05,0.0689754412884153,4.909991395721136,1.707889422147105
19,0.0,0.004747862669391259,-0.00017639314576568514,0.0001269634030585009,0.004747862669391259,-0.00017639314576568514,5.933680327630362e-05,-0.5391808791433539,2.632254325993367,0.043621728906519455,0.3548736572265625,4.4232048614445836e-05,0.08155193377342523,4.351505118351991,1.8695254823161525
20,0.0,0.006132745084972579,-0.00033587358454210237,0.00033663974856830176,0.006132745084972579,-0.00033587358454210237,0.0002238080617365358,-0.6993482292619569,5.950670454929144,0.04007224531662455,0.4962615966796875,5.9884845472681894e-05,0.08796891456468199,5.641329089206791,2.1952579364996754
21,0.0,0.0036656502438263713,-6.485635881842487e-05,0.00014410469880835308,0.0036656502438263713,-6.485635881842487e-05,0.00010379372367816007,-0.2922308261476073,7.724476275476032,0.04028102597054508,0.386566162109375,2.7965178722417515e-05,0.07272008867614299,5.315809828435953,1.8053186810415034
22,0.0,0.004702929155882678,-0.00013263230445402993,0.00018428925579971092,0.004702929155882678,-0.00013263230445402993,0.00011793662786395683,-0.4112412404491099,5.332266326127231,0.040091278873785066,0.3790130615234375,3.9819126303445634e-05,0.07943701780415906,4.771239807338206,1.9814039371066665
23,0.0,0.005937167850343939,-0.0003058035174032086,0.0004548276737731097,0.005937167850343939,-0.0003058035174032086,0.00034907778752363674,-0.6684570158128635,9.902926610250885,0.0403023743976665,0.575286865234375,5.717551449467103e-05,0.08695659395602856,6.61579345581637,2.1576047380737777
24,0.0,0.0041759821489045015,-0.0001877807504619658,0.00019861373734164205,0.0041759821489045015,-0.0001877807504619658,0.0001462972566177349,-0.6958459759931721,8.389168456674177,0.040185389680815024,0.4497833251953125,3.353391700008893e-05,0.07609761949432751,5.910609664062361,1.893663843968083
25,0.0,0.005982629574152011,-0.00022139744845313516,0.0003031424320698403,0.005982629574152011,-0.00022139744845313516,0.00019576686220528546,-0.478447666953212,5.469592267185973,0.041937067199784704,0.4588470458984375,5.992845615310778e-05,0.08798492586500979,5.215064300928321,2.098022864733409
26,0.0,0.00646453036081799,-8.399943691592017e-05,0.0002587121343983377,0.00646453036081799,-8.399943691592017e-05,0.000133341676040525,-0.16161099555284908,3.19074392294145,0.04046287173814791,0.422119140625,6.563874762019424e-05,0.09000985696086733,4.689699049388785,2.2245049126359246
27,0.0,0.008024147267314041,-0.00038853528038471715,0.0005374923237491891,0.008024147267314041,-0.00038853528038471715,0.00034433150564655893,-0.5405453358681296,5.347847079374175,0.04032244248024973,0.511871337890625,9.312340005549568e-05,0.09823465088698127,5.210700432778366,2.4362276897064814
