,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.02506088113965924,-0.002342963521293741,0.004991251413350029,0.02506088113965924,-0.002342963521293741,0.0031071081228616444,-0.5905695106272097,4.947248128972598,0.042238587723755786,0.9575653076171875,0.0007206529207343895,0.16384437565127663,5.844358732552724,3.8790211624222333
1,0.0,0.023743150797529065,-0.0028957603928182417,0.006336038708968591,0.023743150797529065,-0.0028957603928182417,0.004644827079585976,-0.7915076149325854,8.239348048857005,0.03989491368454021,0.9999847412109375,0.0006418498076380911,0.15916895091513916,6.282536483789975,3.989705358776579
2,0.0,0.03831488282701176,-0.003964947528398131,0.01289990604939907,0.03831488282701176,-0.003964947528398131,0.00849581531125615,-0.5286718565323406,5.787220892845584,0.039896804400126364,0.9999847412109375,0.001592539742763391,0.19976645821647263,5.005768987140602,5.007079168872981
3,0.0,0.04926274865975519,-0.004322020170259316,0.025121410780716915,0.04926274865975519,-0.004322020170259316,0.01784095556417428,-0.395283630132209,7.351582435519731,0.01859418613879114,0.9999847412109375,0.0024610025199787483,0.22272963973822438,4.489679695913962,11.978455957992505
4,0.0,0.0475595726851807,-0.0052323794619307164,0.01829163165070257,0.0475595726851807,-0.0052323794619307164,0.011505892788711614,-0.5044780985094648,5.086797336024693,0.0144822256864472,0.9999847412109375,0.0022819067434256585,0.2185619078110682,4.575292882579318,15.091734692106302
5,0.0,0.028031399472312618,-0.0029546900867663687,0.00766908675568264,0.028031399472312618,-0.0029546900867663687,0.005311808686553536,-0.629571071657441,6.7600960057919455,0.04479291948296451,0.9999847412109375,0.0009022697357133977,0.17331418034344437,5.769780287044828,3.8692316183891213
6,0.0,0.06290711799749177,-0.007251096933511355,0.02144590075836965,0.06290711799749177,-0.007251096933511355,0.00957398427411859,-0.4595724935656708,2.4193189752014748,0.030397864938785536,0.9999847412109375,0.004074415479295666,0.2526482697156828,3.9580114375462303,8.311382073196905
7,0.0,0.06952055497657945,-0.001920755094319805,0.040498423571212194,0.06952055497657945,-0.001920755094319805,0.025999100878457377,-0.10478573116766807,5.379375594857729,0.01535296162565976,0.9999847412109375,0.004865936982105482,0.2641141200452154,3.7861843245629716,17.202812492138023
8,0.0,0.02173779952467604,-0.0025875968768423485,0.005243930277781924,0.02173779952467604,-0.0025875968768423485,0.0038263344932569065,-0.8073711925945727,8.097515247350213,0.014207647750393262,0.9455413818359375,0.0004813485395924004,0.14812041310796867,6.38359941074907,10.425400158437117
9,0.0,0.0470146749676424,-0.00471433630120478,0.015612531060816138,0.0470146749676424,-0.00471433630120478,0.008981392073876954,-0.46245598362881996,4.063280271262692,0.014250594679756295,0.9999847412109375,0.002229516332124545,0.21729646664492525,4.60193742057007,15.248238514116613
10,0.0,0.0239585083064688,-0.0010052266729485278,0.005234316563785405,0.0239585083064688,-0.0010052266729485278,0.003512286202972001,-0.27106555969099067,6.118857628003088,0.0442695220542059,0.90679931640625,0.0006717582173190616,0.16099161123914693,5.632587371644067,3.6366241099693926
11,0.0,0.02563504776778599,-0.002129015572690384,0.005560626196249482,0.02563504776778599,-0.002129015572690384,0.0035891591740794737,-0.5187136080829171,5.461657436393017,0.039809742921327995,0.9999847412109375,0.0007409209634737326,0.16498443380891487,6.061085389238119,4.144323014970407
12,0.0,0.03673368054220934,-0.0037146816774469888,0.01357595388905715,0.03673368054220934,-0.0037146816774469888,0.009527864030525884,-0.5276244791770347,7.061007312211293,0.03514833490490561,0.9999847412109375,0.0014416514908246409,0.19485657799724582,5.13190137838237,5.543835249221149
13,0.0,0.0327280444557606,-0.0028147858301532306,0.00973033637561088,0.0327280444557606,-0.0028147858301532306,0.006516961693916154,-0.47540667092806793,6.084222046411771,0.014317204310257844,0.9999847412109375,0.0010845842538816546,0.18147458994311647,5.510329250637152,12.675281151998048
14,0.0,0.040720109041588584,-0.002135922689975597,0.015010267674210251,0.040720109041588584,-0.002135922689975597,0.010035885833133657,-0.25993941118850333,6.052542499006238,0.014160147670218896,0.9999847412109375,0.0016744970449089028,0.20228845449909144,4.943360428983004,14.285758821889768
15,0.0,0.07871218036473149,-0.01055605004526545,0.03801236201679849,0.07871218036473149,-0.01055605004526545,0.019425540003488423,-0.47801169968258256,3.1353730061402247,0.04464428004016122,0.9999847412109375,0.00651334417375916,0.2840867686201451,3.519997591116346,6.363340798968771
16,0.0,0.05085684375119834,-0.005198278533163907,0.022239908397223878,0.05085684375119834,-0.005198278533163907,0.014480652728222474,-0.45324752416365954,5.598727511740606,0.01936598984386452,0.9999847412109375,0.0026247060728095332,0.22634461626871316,4.4179744925930535,11.687738044560787
17,0.0,0.0562944672003158,-0.004231960904395284,0.02664150507354795,0.0562944672003158,-0.004231960904395284,0.017134303961445656,-0.3168422416881317,5.406734461407687,0.014388365911976656,0.9999847412109375,0.0031924186291812802,0.2377004254811773,4.20691186894877,16.520321135516795
18,0.0,0.06192152465724617,-0.006528694790047436,0.03182975377748015,0.06192152465724617,-0.006528694790047436,0.020326928129846315,-0.4237053077842043,5.301374310761883,0.013461676390115319,0.9999847412109375,0.0038567504879642245,0.2492042162333502,4.012711969024514,18.512123528414087
19,0.0,0.1101228587548053,-0.011295798298429664,0.06624679605813481,0.1101228587548053,-0.011295798298429664,0.02986566399714241,-0.30910121583603617,2.4627323812029625,0.015825977535364577,0.9999847412109375,0.012182269838407278,0.33222480389000936,3.0099641252012157,20.992371760140756
20,0.0,0.03869635911578543,-0.003642874367109596,0.015480111661049161,0.03869635911578543,-0.003642874367109596,0.01098788703459567,-0.4785629101532051,7.33793695659673,0.027177856964880148,0.9999847412109375,0.0015551188326208998,0.19858246404199165,5.03561452938505,7.30677419851773
21,0.0,0.09994891147797935,-0.014583512906278644,0.055332187123115446,0.09994891147797935,-0.014583512906278644,0.02536283240621659,-0.46152480482911157,2.5388767271570805,0.01680105390006067,0.9999847412109375,0.01004629082540459,0.3165930935603809,3.1585804035242466,18.843644895350145
22,0.0,0.10822521478405232,-0.005868056798869391,0.0761505965602856,0.10822521478405232,-0.005868056798869391,0.04101250521512283,-0.16481685557728892,3.5015423699815225,0.01513592643458451,0.9999847412109375,0.011762337585999419,0.32932402137269834,3.036476771547884,21.757771008995952
23,0.0,0.05180928751952075,-0.00596704895566427,0.021637890330939005,0.05180928751952075,-0.00596704895566427,0.0135852835110979,-0.5059972669431728,5.061199614623417,0.014830591439637856,0.9999847412109375,0.0027070411866694333,0.2280991757152362,4.383991034055026,15.380315521712333
24,0.0,0.07970283064399798,-0.009047951510080133,0.04867055225803863,0.07970283064399798,-0.009047951510080133,0.02961292862004116,-0.40210515981282624,4.661587800642412,0.016377373920249776,0.9999847412109375,0.006395368681442676,0.2827915292587839,3.536119854197777,17.267208444763344
25,0.0,0.03703077070415966,-0.004208947723398175,0.01116110133069001,0.03703077070415966,-0.004208947723398175,0.007047267393857862,-0.5906489079370975,5.139196794573046,0.04509220264904341,0.9999847412109375,0.0015260021465431763,0.1976463443727256,5.059464896174075,4.383160119966296
26,0.0,0.04377300966357625,-0.00445691225785139,0.017116715109861916,0.04377300966357625,-0.00445691225785139,0.011368485984839296,-0.48665867822866643,5.933211292161859,0.040489794897076124,0.9999847412109375,0.002062289085001353,0.21310193137178166,4.692518433661426,5.263102268447655
27,0.0,0.03672615879567392,-0.004283480310792205,0.012630064839271673,0.03672615879567392,-0.004283480310792205,0.008583632619616503,-0.6086021937484717,6.363852515252056,0.014559013669548784,0.9999847412109375,0.0013644249806077295,0.19219293346713873,5.203025538823547,13.200958377360683
28,0.0,0.024176583223528572,-0.0024034374626283406,0.005526446503930874,0.024176583223528572,-0.0024034374626283406,0.0037729249748382648,-0.6393526072561682,6.454882210868487,0.041334119036372255,0.9879608154296875,0.0006700380199481305,0.1608884477519799,6.140657264297148,3.8923884554163344
29,0.0,0.03525367706667606,-0.00400170444676376,0.009524608020004549,0.03525367706667606,-0.00400170444676376,0.005796142779840105,-0.6045585630607968,4.6636959766194295,0.014392972869806191,0.9999847412109375,0.001257470800082206,0.1883104743096014,5.310298032423102,13.083500956542629
30,0.0,0.04270423835667359,-0.0031439551792742434,0.015390406969102542,0.04270423835667359,-0.0031439551792742434,0.009919451048231765,-0.3562623065228232,5.4393333770378565,0.039509439567086156,0.9999847412109375,0.0019594109562647093,0.2103930468708004,4.752936259462105,5.325133668716249
31,0.0,0.049319072831682666,-0.00434535006298972,0.022673754727645302,0.049319072831682666,-0.00434535006298972,0.015376641892714845,-0.39673673399897785,6.321668133912604,0.018907009237323184,0.9999847412109375,0.002467759404304577,0.2228823632097948,4.486603277217011,11.78834581462076
32,0.0,0.0557774063288743,-0.004663143683795129,0.02379579794177356,0.0557774063288743,-0.004663143683795129,0.01446244077144452,-0.3539902693640295,4.64862980410338,0.014172340945209477,0.9999847412109375,0.003133565769154101,0.2365972560634243,4.226527212736875,16.69429609251665
