,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,55.47575072350033,228.28845702583652,25816.312286037,55.47575072350033,228.28845702583652,16583.635531029155,0.5524960414823354,5.388568008308356,-3.697374943218639,3.697374943218639,49.35662841796875,4781.215255916381,8.315427360890201,5.935549223856718,2.249008415049044
1,0.0,55.12427048099994,192.79756428323125,26549.185177602234,55.12427048099994,192.79756428323125,17433.129589414908,0.4710719667684298,5.737063389127947,-3.4613417677186376,3.4613417677186376,54.618133544921875,4503.102138130451,8.191773758713891,6.667436766893441,2.3666468983538342
2,0.0,49.424593997461564,303.08669766028095,22362.39600408893,49.424593997461564,303.08669766028095,15034.024528647187,0.8722725589717576,6.154446965070488,-3.4612869348520734,3.4612869348520734,44.1038818359375,3770.586458643335,7.836140711015801,5.628265681081714,2.2639384883445666
3,0.0,59.006402876429874,260.1386279086422,33325.469455050166,59.006402876429874,260.1386279086422,22880.202713803512,0.5739263110686511,6.571455745630695,-3.466746790542321,3.466746790542321,55.5545654296875,5044.513150314388,8.427617467954118,6.591965717586596,2.4309873137967895
4,0.0,78.36224417465279,314.0086397756575,34427.475592235576,78.36224417465279,314.0086397756575,16005.551655971864,0.4526695693277289,2.6064951268957524,-3.4960732297683275,3.4960732297683275,43.13824462890625,8205.600954988877,9.517603280372404,4.532469294855747,2.722369542872276
5,0.0,75.61441829217037,223.6643134895702,55932.76076367298,75.61441829217037,223.6643134895702,38780.14000268305,0.3401651148333835,6.782661473670617,-3.556357778385647,3.556357778385647,57.27166748046875,7790.198109303962,9.394791053560184,6.096108700444752,2.6416889522923093
6,0.0,87.54539881193192,202.1656318355078,61428.366564414435,87.54539881193192,202.1656318355078,38435.7760049938,0.2468069239198441,5.014977660607153,-3.4676223789554323,3.4676223789554323,51.34478759765625,9914.145823784924,9.978467005255087,5.14555868858572,2.8776106261780865
7,0.0,76.17815089488775,276.261494589016,46451.729612499206,76.17815089488775,276.261494589016,29042.397591206343,0.41550352933611095,5.00462583326323,-3.454778730330564,3.454778730330564,58.26568603515625,7764.014782429958,9.3868869690879,6.20713621321231,2.717073277856418
8,0.0,90.38687514434348,359.9464265865953,73959.2424956249,90.38687514434348,359.9464265865953,49449.88090054749,0.41887053174252586,6.0527746561721045,-3.453431023939715,3.453431023939715,58.363800048828125,10467.962447394475,10.114991892307811,5.770029345570932,2.9289688492948414
9,0.0,80.30097544435573,260.6315158133647,54912.84746348151,80.30097544435573,260.6315158133647,35568.107491536444,0.36219770870315077,5.515934700045518,-3.543638411272796,3.543638411272796,61.84454345703125,8622.672911071319,9.636303681090778,6.417869911923612,2.7193247624916768
10,0.0,47.88613081485524,157.68808550515715,18129.261798338124,47.88613081485524,157.68808550515715,11250.017225085838,0.47586554296968203,4.906069455138091,-3.5463176478672196,3.5463176478672196,38.128753662109375,3655.7138668804178,7.775763607159734,4.9035381717367725,2.192630322282645
11,0.0,58.084196319557265,174.06522477562024,22861.11391131722,58.084196319557265,174.06522477562024,12739.792325050614,0.3932104383536248,3.776125148222821,-3.4533712712098565,3.4533712712098565,40.6474609375,4901.395823282539,8.367196033103015,4.857954896322142,2.4229065964783003
12,0.0,67.41451336471974,300.1012375521483,37387.610068812355,67.41451336471974,300.1012375521483,23753.460232206427,0.5421727433785624,5.226609766697324,-3.4500367091644097,3.4500367091644097,54.79364013671875,6291.228790302779,8.90602417801017,6.152424363725568,2.581428816207346
13,0.0,67.98728582981965,364.69140282869967,44556.525114785036,67.98728582981965,364.69140282869967,30689.712011268246,0.6505549262400965,6.6395310405139085,-3.466254455171024,3.466254455171024,70.74169921875,6400.352929315475,8.944395215877517,7.9090533805096035,2.580420835098848
14,0.0,55.44861624196609,258.18935882873495,21101.325714588434,55.44861624196609,258.18935882873495,11877.678585141955,0.62531992952378,3.863226254793233,-3.4827101782228698,3.4827101782228698,42.688629150390625,4566.770734003125,8.220577013048613,5.1928993649266335,2.360396528097938
15,0.0,26.63888778045919,86.850208108574,5498.895223866344,26.63888778045919,86.850208108574,3370.0041973266507,0.6316794244250936,4.748957304974318,-3.8561702594002076,3.8561702594002076,28.042816162109375,1722.9918384124608,6.442742960101842,4.352620667279592,1.6707620583910505
16,0.0,20.32481379939731,60.89667774173652,3587.750710719298,20.32481379939731,60.89667774173652,2348.456542778784,0.6645898996604935,5.684985704438921,-3.560133290119931,3.560133290119931,26.59112548828125,1088.9579480319228,5.744507188855931,4.628965481994132,1.613565201279982
17,0.0,13.198856165560075,10.831103329094201,1338.9690608042101,13.198856165560075,10.831103329094201,816.3396485667805,0.22587504640213024,4.685956986645361,-3.5581334617928064,3.5581334617928064,17.712066650390625,668.6966677872394,5.085191235095269,3.483067957828492,1.4291738322072485
18,0.0,24.13697103904677,67.75640235973871,4669.350766721175,24.13697103904677,67.75640235973871,2921.5706539018274,0.5713815124894535,5.0147681035042275,-3.5539947259723004,3.5539947259723004,29.71026611328125,1351.8747606259794,6.0636498539481725,4.899733135800422,1.7061504930312696
19,0.0,36.65825597094098,119.37177167332143,7568.3484966830965,36.65825597094098,119.37177167332143,3536.865304190007,0.5378286588919847,2.631933560414616,-3.8387060088387424,3.8387060088387424,31.17535400390625,2641.334991713539,7.16895527906512,4.348660689088819,1.8675447566337127
