,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,0.1144938107411595,0.0824540310651171,0.15506944892990443,0.1144938107411595,0.0824540310651171,0.1610073031517402,0.6514547823232171,0.5511428093000389,0.2628690920748081,0.2628690920748081,0.9346828225163853,0.012741463894834038,0.3207910794796171,0.685289861812189,0.4574219986986603
1,0.0,0.11329420483469857,0.07195460642735585,0.12943711713191153,0.11329420483469857,0.07195460642735585,0.1343135337102262,0.51129661989995,0.4622144032688388,0.30389881633162075,0.30389881633162075,0.881037813076897,0.0127744386919079,0.3210132053416366,0.639190316576068,0.19189456232398405
2,0.0,0.2962610696367945,0.2027387217451696,0.266629779172443,0.2962610696367945,0.2027387217451696,0.2741075676400311,0.1488632802890293,0.1042281099489458,0.5056619241588954,0.5056619241588954,0.881081057756159,0.08697945902907951,0.5326199016329934,0.3437228417291256,0.18066716778906722
3,0.0,0.28387017766840833,0.18306079853070104,0.11737197591689656,0.28387017766840833,0.18306079853070104,0.11890325991574235,0.12146679317032116,0.0232441648355073,0.42569586359062084,0.42569586359062084,0.39347953942665553,0.07795272339559904,0.5176103745824262,0.09352785030160465,0.45019321986643
4,0.0,0.2481873639028388,0.17483742500865507,0.138209936450833,0.2481873639028388,0.17483742500865507,0.1414088489812735,0.23981305370344552,0.06349156033189451,0.40239878022046965,0.40239878022046965,0.3901327275050448,0.05973416403830301,0.48281271084883737,0.10742346085593199,0.42379774564913486
5,0.0,0.12484367938938275,0.09028500284867418,0.18571839178988536,0.12484367938938275,0.09028500284867418,0.19283512385805918,0.6047511520302136,0.5559872824952744,0.28444292948286815,0.28444292948286815,0.9931496271144716,0.015207806516532044,0.3363343799031533,0.6972757778180265,0.3962987061379035
6,0.0,0.36784703146995007,0.24382517296326844,0.19435251870454293,0.36784703146995007,0.24382517296326844,0.19681395296671395,0.05341044507490733,0.02226924747081417,0.5446738186510878,0.5446738186510878,0.6636571788525569,0.13310006493292956,0.5949559871526365,0.19247161459090395,0.2447721743058524
7,0.0,0.3158880486912053,0.34757723184191996,0.4101599766371419,0.3158880486912053,0.34757723184191996,0.42314240311166196,0.5571198275179354,0.15919987329232413,0.3939376496628506,0.3939376496628506,0.470642676164965,0.09491333875423362,0.5448755245802264,0.12218226745807326,0.7245964795656259
8,0.0,0.0837901637100765,0.02540157550644658,0.00852047479984876,0.0837901637100765,0.02540157550644658,0.008579980627067154,0.022885896444246545,0.01028088523496816,0.25455114072359974,0.25455114072359974,0.29307486657086657,0.0069883619194924,0.27287801817435525,0.184706751181674,0.21993004057284637
9,0.0,0.159211293060138,0.07113599447198891,0.03198324606080488,0.159211293060138,0.07113599447198891,0.03225527483844863,0.06740400599389385,0.013090617805614511,0.32818216057335536,0.32818216057335536,0.29405788829422597,0.024742550041242355,0.38281123059425803,0.09837247172113456,0.36984118146123146
