,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,2.4671404973195447e-08,4.0407013481728057e-10,1.5621289673298353e-11,2.4671404973195447e-08,4.0407013481728057e-10,1.5619463638628298e-11,104.27157399068734,25661.28216749195,2.5027927395010964e-05,2.5027927395010964e-05,0.020083149312375995,6.399787922486643e-16,0.0001590528280882971,126.26716263873642,6.355013964120836
1,0.0,2.0324463497401274e-08,3.974761412717091e-10,1.555269066130916e-11,2.0324463497401274e-08,3.974761412717091e-10,1.5551451409859788e-11,137.1773564865414,37647.205700858554,2.146066282825902e-05,2.146066282825902e-05,0.02006159952909494,4.320172038256276e-16,0.00014417012015819876,139.15227029762633,6.717878255295923
2,0.0,5.195537832840991e-08,7.700961385313677e-10,2.8517561522306082e-11,5.195537832840991e-08,7.700961385313677e-10,2.8509463438294337e-11,65.02781751344999,10561.558782403532,3.464685054212279e-05,3.464685054212279e-05,0.02003757341369975,2.8255372217877105e-15,0.00023055537855556116,86.91002369684874,6.654439723900953
3,0.0,2.6244299078792685e-08,4.2552927567953177e-10,1.6142122028372368e-11,2.6244299078792685e-08,4.2552927567953177e-10,1.6140055738669955e-11,100.0868397745389,23433.38746716089,2.3509983227859778e-05,2.3509983227859778e-05,0.020010799372228164,7.180801946029438e-16,0.00016369794864373505,122.24221218421485,6.9629121831847955
4,0.0,3.468862670358525e-08,5.537044679387003e-10,2.0844828822443612e-11,3.468862670358525e-08,5.537044679387003e-10,2.084121891997587e-11,85.70326507268415,17320.0404494682,2.7665516236868544e-05,2.7665516236868544e-05,0.020074595700064597,1.2569866472596455e-15,0.00018829234581426213,106.6139763316075,6.806030446066056
5,0.0,2.1810577601112336e-08,3.9458417685092543e-10,1.5766842940285018e-11,2.1810577601112336e-08,3.9458417685092543e-10,1.5765415836399137e-11,122.50079727070766,33141.41876921066,2.3215933912743327e-05,2.3215933912743327e-05,0.02059068215536617,4.9950270652441e-16,0.00014949768288690364,137.7324501473592,6.439442989835689
6,0.0,3.037631915418702e-08,3.8102698378438513e-10,1.4293524195951455e-11,3.037631915418702e-08,3.8102698378438513e-10,1.4290756033655385e-11,71.97025014498402,15487.628077954707,3.1172856112977926e-05,3.1172856112977926e-05,0.019992117189534163,9.827012489891214e-16,0.0001770538508827962,112.91546097333,5.679744269858061
7,0.0,2.9696666231508045e-08,4.34709024242929e-10,1.6573851159467918e-11,2.9696666231508045e-08,4.34709024242929e-10,1.657120548351212e-11,84.94486082818388,18790.51602733587,3.05329323659677e-05,3.05329323659677e-05,0.020002415028469913,9.381311195753046e-16,0.0001750112173272696,114.29218843193092,5.7318836995276214
8,0.0,2.8509571493548014e-08,4.034092655429124e-10,1.523765989455907e-11,2.8509571493548014e-08,4.034092655429124e-10,1.5235221507558833e-11,83.80305177724922,18744.22087971713,2.8355922879992406e-05,2.8355922879992406e-05,0.019975229324475006,8.592888953301225e-16,0.0001712122362914639,116.66940259147184,6.037970868240341
9,0.0,3.094418706476242e-08,3.788388254843843e-10,1.3933601959805162e-11,3.094418706476242e-08,3.788388254843843e-10,1.3930729331665865e-11,69.59625404985093,14548.4155861624,2.6316970215831642e-05,2.6316970215831642e-05,0.020013130763105094,1.0008852151536138e-15,0.0001778672819438792,112.51721252152294,6.75865346524117
10,0.0,1.5638315745498607e-08,2.826681018662501e-10,1.159364991556644e-11,1.5638315745498607e-08,2.826681018662501e-10,1.1592916244808373e-11,144.5412600310363,47403.75482051652,2.0101634206879866e-05,2.0101634206879866e-05,0.021066859042971484,2.573583232196107e-16,0.0001266585624554686,166.3279499984717,6.30090872970513
11,0.0,4.3103794194341566e-08,5.399562459474978e-10,1.974652135938971e-11,4.3103794194341566e-08,5.399562459474978e-10,1.9740947548167866e-11,60.33722307427269,10625.197066668117,3.379784428424238e-05,3.379784428424238e-05,0.02004674296760694,1.9577163451254577e-15,0.00021034754211210436,95.3029579823807,6.223697001000002
12,0.0,4.552899026979464e-08,5.812238593888633e-10,2.1185075216221287e-11,4.552899026979464e-08,5.812238593888633e-10,2.1178856549356326e-11,59.82895340949809,10217.072409210934,3.3032968122780725e-05,3.3032968122780725e-05,0.020076054596689943,2.173439994678603e-15,0.00021591703789371338,92.98040947825764,6.5364104458057835
13,0.0,1.7994499270324172e-08,3.010485590489938e-10,1.1666810551733185e-11,1.7994499270324172e-08,3.010485590489938e-10,1.1665839145721215e-11,124.71735840529401,36027.692855453744,2.0558730531946654e-05,2.0558730531946654e-05,0.020054481542847075,3.391918071965077e-16,0.00013570983999478212,147.7747047938318,6.601080732290336
14,0.0,2.3387734228897127e-08,3.0157047633489065e-10,1.1397609053972052e-11,2.3387734228897127e-08,3.0157047633489065e-10,1.1395968095634968e-11,84.31534025824854,20834.108651195314,2.533293417584997e-05,2.533293417584997e-05,0.020063856712651477,5.774164753423002e-16,0.00015501448894492118,129.43213791957504,6.119089398364969
15,0.0,3.493296895650218e-08,4.404035366720163e-10,1.6281480397947027e-11,3.493296895650218e-08,4.404035366720163e-10,1.6277819460986678e-11,67.45242240563753,13339.060167351325,2.8560201333195688e-05,2.8560201333195688e-05,0.020173941813276274,1.2779662668652435e-15,0.00018907314472630646,106.69913933297687,6.62016147997338
16,0.0,3.342009533447179e-08,4.738435613532317e-10,1.777475547088744e-11,3.342009533447179e-08,4.738435613532317e-10,1.7771404762570944e-11,77.55743849352277,15911.326576905178,2.8492769970632142e-05,2.8492769970632142e-05,0.02017498591867284,1.171825255748923e-15,0.0001850187376323575,109.04293357984993,6.49353284440434
17,0.0,5.586365242514754e-08,8.05902905802758e-10,2.8820629549990707e-11,5.586365242514754e-08,8.05902905802758e-10,2.8811267307003874e-11,61.03637481507871,9232.168193302701,3.158052734467548e-05,3.158052734467548e-05,0.02015368061367174,3.2331712890742305e-15,0.0002384554091072697,84.5176072504422,7.550710173542229
