,M1,M2,M3,M4,C2,C3,C4,Skewness,Kurtosis,Mean,Absolute_mean,Peak_value,SRV,RMS,Crest_factor,Shape_factor
0,0.0,151.81025292083012,1685.912803988816,203905.22539952974,151.81025292083012,1685.912803988816,134766.1667238705,0.901329225572152,5.8476136053316985,-3.684300294512294,3.684300294512294,75.18807983398438,27351.97382479885,12.860183574932881,5.84657904732723,3.4905362068580343
1,0.0,137.82583844307507,1109.9885780631364,112550.64657409246,137.82583844307507,1109.9885780631364,55562.76134648257,0.6859975192276686,2.9249775346759037,-3.4723345873488607,3.4723345873488607,49.977142333984375,22464.897480527685,12.242669068858076,4.082209692420115,3.525774593687815
2,0.0,173.946424913182,2350.148937051742,259643.0447213095,173.946424913182,2350.148937051742,168870.96850107773,1.024406027329329,5.581153660891106,-3.45969266186681,3.45969266186681,73.51040649414062,34564.721213833705,13.635098027801524,5.391263513049578,3.9411298518187405
3,0.0,280.70259541546375,2985.6226492883775,570870.4232427547,280.70259541546375,2985.6226492883775,334488.58202382206,0.6348414492256839,4.24510504232038,-3.4696482302534526,3.4696482302534526,87.15826416015625,85697.32484759622,17.109677210782344,5.094091670252552,4.931242614624511
4,0.0,397.5638311082964,4408.181706409994,1228659.9959592016,397.5638311082964,4408.181706409994,754488.9965426835,0.5560952524963962,4.77352472507453,-3.4757663499320346,3.4757663499320346,88.04281616210938,167808.84809788485,20.239683367770755,4.350009561034285,5.823085135790708
5,0.0,283.79538764158616,1567.086894885531,750624.984076484,283.79538764158616,1567.086894885531,509005.5179365695,0.327781983898373,6.319923548400938,-3.4532445239182135,3.4532445239182135,88.01815795898438,87450.48718733259,17.196519571807467,5.118370469759718,4.979815200661055
6,0.0,256.6947222739275,2715.4287427794393,523543.84035232523,256.6947222739275,2715.4287427794393,325867.29902245896,0.6602569804405867,4.945462372472592,-3.4652955147602564,3.4652955147602564,86.2393798828125,72201.29967166179,16.39216261749941,5.261012954492526,4.730379428732065
7,0.0,202.3308343407342,1003.4299098415735,518049.8806291112,202.3308343407342,1003.4299098415735,395236.5810540583,0.3486534231480309,9.654571184593664,-3.4612716153276466,3.4612716153276466,88.0272216796875,45929.305676884214,14.63937278491832,6.013045980383417,4.229478183708662
8,0.0,206.57872598927685,2076.6512408667904,339752.7539626855,206.57872598927685,2076.6512408667904,211728.44386862736,0.6994153731045942,4.961443112946422,-3.4604220619202417,3.4604220619202417,68.78433227539062,47765.52170251435,14.783546490470451,4.652762604678745,4.2721801635569365
9,0.0,275.58601473552875,2743.8093343282676,719582.4057343608,275.58601473552875,2743.8093343282676,491739.4511809276,0.599747114926761,6.474715693685486,-3.5595003838396386,3.5595003838396386,88.03204345703125,83091.55481117094,16.978105245229315,5.185033440746718,4.769800088324476
10,0.0,157.3425580220128,1110.279810812341,233665.069346501,157.3425580220128,1110.279810812341,159395.02765176957,0.5625525957665464,6.438465255220537,-3.7359157094819846,3.7359157094819846,69.88540649414062,29343.56125461298,13.088148234581052,5.339594665461675,3.5033307098879463
11,0.0,178.58922661259038,1003.2525249074528,232878.53102403492,178.58922661259038,1003.2525249074528,137196.19543778544,0.4203658009657041,4.301615170569748,-3.4365524537221006,3.4365524537221006,88.04971313476562,36251.82466059331,13.798518738610086,6.381098928277775,4.015221337205265
12,0.0,332.73834335259005,3523.4745673730527,1093410.573266987,332.73834335259005,3523.4745673730527,761266.1578559086,0.580519571575139,6.875920134743751,-3.448066104421818,3.448066104421818,88.0355224609375,118768.1159708627,18.56414563649652,4.742233991520863,5.383929737509893
13,0.0,263.4699925276683,1996.5980469862843,687848.3088428942,263.4699925276683,1996.5980469862843,479598.9979553054,0.46686778035121024,6.909012028580333,-3.4420512990609127,3.4420512990609127,88.04248046875,75799.84125960573,16.59270049368201,5.306097130016532,4.820584893144666
14,0.0,291.33500281708984,2364.7561211731163,796975.9595823464,291.33500281708984,2364.7561211731163,542347.7079830451,0.47555128372732,6.3898766681615164,-3.45760704417245,3.45760704417245,88.0731201171875,91984.85399772444,17.415224640784874,5.057248581848795,5.036785388940306
15,0.0,197.2483670097132,1639.3949221655241,333371.1195642699,197.2483670097132,1639.3949221655241,216650.36470027437,0.5917843296369795,5.568427781829838,-3.654847874426624,3.654847874426624,82.60675048828125,44355.00517329612,14.512280316852827,5.692196449123964,3.9706933955847687
16,0.0,179.60161478063574,928.1136889864418,322678.94880108244,179.60161478063574,928.1136889864418,225908.72870564682,0.3855989322732084,7.003458144959897,-1.2554838419768077,1.2554838419768077,78.4581298828125,32825.414946040684,13.460232332991158,5.828883777177522,10.72115138638304
17,0.0,128.60538400482616,887.9612654071881,276050.98703687283,128.60538400482616,887.9612654071881,226432.95265178644,0.6088429697762942,13.69056365037175,-1.2526090514456383,1.2526090514456383,87.456787109375,16945.377914601584,11.409400222649293,7.665327309297185,9.108508524253185
18,0.0,204.28648852708932,1204.3764544532637,327020.3693081158,204.28648852708932,1204.3764544532637,201821.46112393003,0.4124799009076477,4.836019675835064,-1.2691229414210041,1.2691229414210041,80.74908447265625,42393.6411415657,14.349117100627842,5.62746013614476,11.306325520017396
19,0.0,141.64807265666178,880.2884641368157,212055.65526904596,141.64807265666178,880.2884641368157,151863.12580700516,0.522166500336213,7.56886911868895,-1.2742436747856707,1.2742436747856707,86.14297485351562,20526.799964141566,11.969618607098267,7.196801976834149,9.393508356328763
